"696488715053621249";"2016-02-08 00:20:24";"#50superbowl @ Carling Goal https://t.co/jxULJ6lK8x";"en";"mordoricafer";"";"";"43.53533967";"-5.63858158";"carling"
"696489740523204608";"2016-02-08 00:24:28";"@Ben_Searle @NFL Carling is cat piss lol";"en";"redphil250505";"Ben_Searle";"";"N;"N;"carling"
"696490216471818240";"2016-02-08 00:26:22";"@AGraca11 carling*";"en";"AGraca11";"AGraca11";"";"N;"N;"carling"
"696491466940493824";"2016-02-08 00:31:20";"Un año más gran ambiente en @carlinggoal para seguir la #SuperBowl @ Carling Goal https://t.co/8vgkX766P1";"es";"gijonmariners";"";"";"43.53533967";"-5.63858158";"carling"
"696492878181359616";"2016-02-08 00:36:57";"RT @gijonmariners: Un año más gran ambiente en @carlinggoal para seguir la #SuperBowl @ Carling Goal https://t.co/8vgkX766P1";"es";"jessiposada1";"";"gijonmariners";"N;"N;"carling"
"696493411050852353";"2016-02-08 00:39:04";"@chloeore she can come if she buys me a guinness and black or a carling";"en";"GeenaaRai";"chloeore";"";"N;"N;"carling"
"696494797322919936";"2016-02-08 00:44:34";"RT @gijonmariners: Un año más gran ambiente en @carlinggoal para seguir la #SuperBowl @ Carling Goal https://t.co/8vgkX766P1";"es";"jcalegria1960";"";"gijonmariners";"N;"N;"carling"
"696496534083403776";"2016-02-08 00:51:28";"RT @commstudentsMNL: Take time to read. Something ALL #CommStudentsOfManila can and will relate to. https://t.co/jSRdOC2mLc";"en";"thisisDJCam";"";"commstudentsMNL";"N;"N;"carling"
"696497200646504448";"2016-02-08 00:54:07";"Carling cup final &gt; Superbowl";"en";"jaieliz";"";"";"N;"N;"carling"
"696499509992386560";"2016-02-08 01:03:18";"#LIVERPOOL FC - Liverpool fc shirt Carling Cup Final.2012:  £49.99End Date: Tuesday Mar-8-2016 ... https://t.co/L5oLcSk927 #DEALS EBAY UK";"en";"Store_Club_Fan";"";"";"N;"N;"carling"
"696500862458470400";"2016-02-08 01:08:40";"@ErtlAnthony I ve lived in Barrhaven 8 years, been to cinema here once.  Always make the trek to Carling.  Show times/selection here r bad.";"en";"thinner1973";"ErtlAnthony";"";"N;"N;"carling"
"696507667481829376";"2016-02-08 01:35:43";"Guitarist from Coldplay is dressed like he s heading for tins of Carling down the park after this. #SB50";"en";"TheCancerCowboy";"";"";"N;"N;"carling"
"696508302017044484";"2016-02-08 01:38:14";"RT @TheCancerCowboy: Guitarist from Coldplay is dressed like he s heading for tins of Carling down the park after this. #SB50";"en";"GretaLelyte";"";"TheCancerCowboy";"N;"N;"carling"
"696508897100754945";"2016-02-08 01:40:36";"1954 Carling Black Label Beer Premium Fred Morrison Cleveland Browns https://t.co/XRjAS6SFuH #cleveland #browns #football";"en";"Brownsfans6";"";"";"N;"N;"carling"
"696509391072268289";"2016-02-08 01:42:34";"Imagine going pub and seeing Chris Martin, Beyonce and Bruno Mars sat round a table with 3 pints of Carling ahahhahaha";"en";"harry1moss";"";"";"N;"N;"carling"
"696510524381642754";"2016-02-08 01:47:04";"It was good, but it s not quite Carling ";"en";"TimDave__";"";"";"N;"N;"carling"
"696511089396338689";"2016-02-08 01:49:18";"Half time entertainment at the Carling Cup final will be a dog who can do keepy uppies and a raffle to win a 2 night stay in a Premier Inn";"en";"m22_blue";"";"";"N;"N;"carling"
"696511460835487744";"2016-02-08 01:50:47";"RT @m22_blue: Half time entertainment at the Carling Cup final will be a dog who can do keepy uppies and a raffle to win a 2 night stay in …";"en";"ELL107T";"";"m22_blue";"N;"N;"carling"
"696514004014002176";"2016-02-08 02:00:53";"betwene fittest carling";"en";"book_titles_bot";"";"";"N;"N;"carling"
"696515745623183360";"2016-02-08 02:07:49";"RT @m22_blue: Half time entertainment at the Carling Cup final will be a dog who can do keepy uppies and a raffle to win a 2 night stay in …";"en";"richarddbarter";"";"m22_blue";"N;"N;"carling"
"696516258523672576";"2016-02-08 02:09:51";"@piersmorgan they d even love seeing Steve Brookstein doing a half time show in the Carling Cup Final!! #easilypleased";"en";"SimplyMikeyJ";"piersmorgan";"";"N;"N;"carling"
"696520166960730113";"2016-02-08 02:25:23";"Why Budweiser(US) gotta try and act like they make a decent beer compared to even fosters, carling and skol, let alone good beers.";"en";"deafasfuck";"";"";"N;"N;"carling"
"696521689178312704";"2016-02-08 02:31:26";"Carling cup &gt; Super Bowl";"en";"Chris_BSG";"";"";"N;"N;"carling"
"696528463319019520";"2016-02-08 02:58:21";"Helen Mirren immediately swept that burger and bud off the table after the ad and ate a whole plate of bangers and mash and a can of Carling";"en";"Pseudobread";"";"";"N;"N;"carling"
"696528799777873920";"2016-02-08 02:59:41";"Don t forget our #podcast with the terrific golfer @CarlingNolan when the game is over! https://t.co/FQS7KAf7bd";"en";"ThoughtsofRS";"";"";"N;"N;"carling"
"696528994594852864";"2016-02-08 03:00:27";"RT @Baird: Yes! Try Kettleman s bagel shop on Carling Ave in Ottawa...a Jewish bagel shop run by a great Indo Canadian family! https://t.co…";"en";"RobinMacNab";"";"Baird";"N;"N;"carling"
"696529491116429313";"2016-02-08 03:02:26";"RT @Pseudobread: Helen Mirren immediately swept that burger and bud off the table after the ad and ate a whole plate of bangers and mash an…";"en";"r42";"";"Pseudobread";"N;"N;"carling"
"696529935943536641";"2016-02-08 03:04:12";"this is the biggest bottling job I ve seen by Newton since Arsenal vs Birmingham city carling cup final";"en";"trequartista100";"";"";"N;"N;"carling"
"696533368452866049";"2016-02-08 03:17:50";"RT @ThoughtsofRS: Don t forget our #podcast with the terrific golfer @CarlingNolan when the game is over! https://t.co/FQS7KAf7bd";"en";"CarlingNolan";"";"ThoughtsofRS";"N;"N;"carling"
"696539913202827266";"2016-02-08 03:43:51";"""Gonna go kiss my wife and drink some Budweiser"" Peyton Manning sponsored by Carling #SB50";"en";"ChrissBakerr";"";"";"N;"N;"carling"
"696544704880648192";"2016-02-08 04:02:53";"seriously think the FA need to get Beyonce do to a half time show at the Carling Cup final or FA Cup final";"en";"dmanna44";"";"";"N;"N;"carling"
"696545758493814785";"2016-02-08 04:07:04";"?
????????? ???????????
??????… Starting over!

????/carling #??";"ja";"mamom0mo";"";"";"N;"N;"carling"
"696566443609993218";"2016-02-08 05:29:16";"Carling Cup Patch Final 2012 (Liverpool) Rp 250.000 CP 0821-2342-6393 #1012 @sudutstadion @LennonNMe @jktfootball https://t.co/hEOaPuM3TI";"en";"AnggiSriwijaya";"";"";"N;"N;"carling"
"696670256220278784";"2016-02-08 12:21:47";"@JamGeez pints* of carling";"en";"xjamestoal";"JamGeez";"";"N;"N;"carling"
"696672477192155136";"2016-02-08 12:30:36";"Jual 12V 20A LED Light Rocker Reset Switch On/Off Carling Boat Car (EXPORT) https://t.co/b3vppGMYtH https://t.co/y7hoE66anB";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696672609014927360";"2016-02-08 12:31:08";"Jual Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for Boat (EXPORT) https://t.co/yayXu6w3WD";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696673134531969024";"2016-02-08 12:33:13";"@carling hello can you help?who would I need to email to to talk about #charitable #contributions to #fundraising?";"en";"JamesMc1986";"carling";"";"N;"N;"carling"
"696674385919406080";"2016-02-08 12:38:11";"Big congratulations to the lads representing hennesseys bar in the carling 5 s cup tournament. They were the... https://t.co/Tk7mGYtZNt";"en";"HennesseysBrum";"";"";"N;"N;"carling"
"696674731605372928";"2016-02-08 12:39:34";"#LIVERPOOL FC - carling cup final programme chelsea v liverpool fc:  £3.00 (0 Bids)End Date: Sa... https://t.co/K7e4JnwGAI #DEALS EBAY UK";"en";"Store_Club_Fan";"";"";"N;"N;"carling"
"696675465218519040";"2016-02-08 12:42:29";"Jual Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/HBTtmtSJPm https://t.co/UEu8gVzMkx";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696675660992024577";"2016-02-08 12:43:15";"Our pints of Carling are only £2.20, a great price for a great pint! #BlackBull #Carling https://t.co/3eRfSHd4lD";"en";"BB_Dalkeith";"";"";"N;"N;"carling"
"696677006407151617";"2016-02-08 12:48:36";"Jual Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/tKuLMvmQsZ https://t.co/AjOSllHjKN";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696677147893628928";"2016-02-08 12:49:10";"Jual 12V 20A LED Light Rocker Reset Switch On/Off Carling Boat Car (EXPORT) https://t.co/58HGbObJLr https://t.co/Qt4lVRf6I8";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696677378974613504";"2016-02-08 12:50:05";"Jual Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/1Cn8jzswCf https://t.co/MCUFs3Ug82";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696699874482352128";"2016-02-08 14:19:28";"#Programme #THFC Spurs / Tottenham Hotspur 2008 Carling Cup Signed Shirt And Program:  £50.00... https://t.co/ioIu209xLU #COYS #Tottenham";"en";"spursnewsonly";"";"";"N;"N;"carling"
"696700552609071104";"2016-02-08 14:22:10";"#carling #beer #pint #justwhatineeded https://t.co/SkEACuFA7F";"und";"DebiVonTrapp";"";"";"N;"N;"carling"
"696702077582573569";"2016-02-08 14:28:14";"On a plus point I m drinking a much deserved point of Carling and chorizo crisps";"en";"Mister_XP";"";"";"N;"N;"carling"
"696703051336413185";"2016-02-08 14:32:06";"RT @FFBMuskoka: Reminder: basket pickup day is tomorrow for @gbtownship: Honey Harbour, Port Severn, Moose Deer Point, Mactier &amp; Port Carli…";"en";"gbtownship";"";"FFBMuskoka";"N;"N;"carling"
"696704986399535104";"2016-02-08 14:39:47";"Our pints of Carling are only £2.60, a great price for a great pint! #Pints #Carling #Beer #KeepersArms https://t.co/qav1l9OumH";"en";"KeepersArms";"";"";"N;"N;"carling"
"696707180888723457";"2016-02-08 14:48:30";"Still pissed off we went out of the Capital One/Carling/Milk/Littlewoods cup in the early rounds. Would have made this season much better";"en";"heisyouknow";"";"";"N;"N;"carling"
"696708385866129410";"2016-02-08 14:53:18";"@gustavgelin @aboutjeanette @medelklassman mm vet att Carling sponsrade båda iaf.";"sv";"NickeRamone";"gustavgelin";"";"N;"N;"carling"
"696708484965011457";"2016-02-08 14:53:41";" u know what i mean..getting kicked out the fa n carling cup aint a good luck https://t.co/mEKtNXtGJf";"en";"JahJah_CITY";"";"";"N;"N;"carling"
"696708894933065728";"2016-02-08 14:55:19";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"BWolstenholm";"";"mazcrone";"N;"N;"carling"
"696711314585083904";"2016-02-08 15:04:56";"Front row tickets for the Carling Cup Final! Yes waayyy! #winning #LFC #YNWA";"en";"HurayLe";"";"";"N;"N;"carling"
"696714807920238592";"2016-02-08 15:18:49";"RT @thisIs_SK: @CoachMarko22 well he is an excessive Carling Black Label drinker who happens to be an analyst at SABC Sport";"en";"CoachMarko22";"";"thisIs_SK";"N;"N;"carling"
"696720847382315008";"2016-02-08 15:42:49";"RT @heathesauruss: Apparently the carling liquor store is now a drive thru https://t.co/CkWAASsafK";"en";"Mardigroan";"";"heathesauruss";"N;"N;"carling"
"696721073233129473";"2016-02-08 15:43:42";"@The_Official_TW @Jules1315 they don t look like English shells? Why they haven t got the Union Jack tattooed on them and a can of carling ";"en";"holophyte";"The_Official_TW";"";"N;"N;"carling"
"696722425141202944";"2016-02-08 15:49:05";"are they really making  ruud gullit drink that carling black label kuzo zonke i events okanye yile glass ayphetheyo Sab";"en";"miranda53996505";"";"";"N;"N;"carling"
"696723210717544448";"2016-02-08 15:52:12";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"JENNIFERLOCKWO7";"";"mazcrone";"N;"N;"carling"
"696723324886519808";"2016-02-08 15:52:39";"RT @HurayLe: Front row tickets for the Carling Cup Final! Yes waayyy! #winning #LFC #YNWA";"en";"MikeyVohm";"";"HurayLe";"N;"N;"carling"
"696723354489896960";"2016-02-08 15:52:46";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"HallGregson";"";"mazcrone";"N;"N;"carling"
"696724400964530180";"2016-02-08 15:56:56";"Gunhild Carling and the Carling Big Band Bag Pipe Blues https://t.co/D7Vy45F5ir";"en";"aembil";"";"";"N;"N;"carling"
"696725168937439232";"2016-02-08 15:59:59";"@OC_Transpo sure thing. Location was 1840 Carling Ave. The Dulux Paints.";"en";"Adamt726";"OC_Transpo";"";"N;"N;"carling"
"696725369303539712";"2016-02-08 16:00:47";"@Spoony96 I d rather a small glass of sauvignon blanc than nine pints of Carling on a Sunday afternoon and that makes me a bad person?";"en";"liambarker25";"Spoony96";"";"N;"N;"carling"
"696725705254686720";"2016-02-08 16:02:07";"Opening in Port Carling for a Pest Control Service Technician https://t.co/hCA6t9zEDE";"en";"parrysoundyjobs";"";"";"N;"N;"carling"
"696751190608998400";"2016-02-08 17:43:23";"See a virtual tour of my listing on 2090 Carling #HoffmanEstates #IL https://t.co/IjT54Cnk0o #realestate https://t.co/jizowYLlKW";"en";"marjcarpen";"";"";"N;"N;"carling"
"696751195512123392";"2016-02-08 17:43:24";"I would love to show you my #listing at 2090 Carling #HoffmanEstates #IL https://t.co/9DhdLWtArf #realestate https://t.co/wGaOBIOmsu";"en";"marjcarpen";"";"";"N;"N;"carling"
"696751557778407424";"2016-02-08 17:44:51";"Liverpool seguirá sin titulo de Epl Ojala busque ganar la Carling Cup y Derrotar al West Ham para avanzar otra ronda FA Cup";"es";"eloy_isaac";"";"";"N;"N;"carling"
"696754028399579136";"2016-02-08 17:54:40";"Joe  all talk no walk  Carling";"en";"JamesyKidda";"";"";"N;"N;"carling"
"696758165841563648";"2016-02-08 18:11:06";"@Philipdocherty Budweiser too. The US Carling.";"en";"gcharlton";"Philipdocherty";"";"N;"N;"carling"
"696758659330744320";"2016-02-08 18:13:04";"Carling depuis qu il connaît mon deuxième prénom que il m appelle h48 comme ça ????";"fr";"ninatropee_";"";"";"N;"N;"carling"
"696761009441214464";"2016-02-08 18:22:24";"@feraldogg Well do it later please for the papa lol swigging a carling chilling now.";"en";"DarrenStace23";"feraldogg";"";"N;"N;"carling"
"696761399276630020";"2016-02-08 18:23:57";"@GarryBuckle it should be midweek like the carling cup or whatever it s called, or just do   , ? to save the hassle";"en";"chalkey1973";"GarryBuckle";"";"N;"N;"carling"
"696761407933698048";"2016-02-08 18:23:59";"You know you ve made it when @Baird gives you a shout-out!  Thanks for thinking of us, John!  https://t.co/5SbP75YyRW";"en";"bagelottawa";"";"";"N;"N;"carling"
"696762639528128512";"2016-02-08 18:28:53";"RT @HurayLe: Front row tickets for the Carling Cup Final! Yes waayyy! #winning #LFC #YNWA";"en";"Mollet_8";"";"HurayLe";"N;"N;"carling"
"696763179574157312";"2016-02-08 18:31:01";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"AlisonClemesha";"";"mazcrone";"N;"N;"carling"
"696770477889622017";"2016-02-08 19:00:01";"On second thought, we d better Carl the Carling Orff Orff. https://t.co/7ZQPRZYg0N";"en";"samstokes80";"";"";"N;"N;"carling"
"696771026869481472";"2016-02-08 19:02:12";"@ThaFackinDaddy 4737 Carling Sir?";"en";"SamChipperfield";"ThaFackinDaddy";"";"N;"N;"carling"
"696771600306274304";"2016-02-08 19:04:29";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"barbara_knee";"";"mazcrone";"N;"N;"carling"
"696774228159418368";"2016-02-08 19:14:56";"RT @avfcgoals: ""Aston Villa have the advantage in the 2010 Carling Cup Final"" Milner Vs Manchester United 2009/10 #avfc https://t.co/FI6UsV…";"en";"AVFCOliver";"";"avfcgoals";"N;"N;"carling"
"696775483799769089";"2016-02-08 19:19:55";"Loving my grolsch in a carling glass  @Grolsch_UK https://t.co/hk7tSOBjbc";"en";"chris_deany";"";"";"N;"N;"carling"
"696776098189811712";"2016-02-08 19:22:21";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"Dorriedoodledoo";"";"mazcrone";"N;"N;"carling"
"696778038416142337";"2016-02-08 19:30:04";"@Villafandan @avfcgoals carling cup was a great night. 2011. ";"en";"dazbcfcwales";"Villafandan";"";"N;"N;"carling"
"696778964845592577";"2016-02-08 19:33:45";"@Villafandan @avfcgoals carling cup this year";"en";"dazbcfcwales";"Villafandan";"";"N;"N;"carling"
"696779356014821377";"2016-02-08 19:35:18";"@AmberSmith96 hahahaha daft cunt, casino and carling more like ";"en";"BOTCHY96";"AmberSmith96";"";"N;"N;"carling"
"696779591638241280";"2016-02-08 19:36:14";"@muddybike how would that work on a street like Carling?";"en";"ShaunOttawa";"muddybike";"";"N;"N;"carling"
"696784568574152704";"2016-02-08 19:56:01";"RT @mazcrone: @GwynneMP @DWECL @WASPI_Campaign @mazcrone do you know what Andrew Gwynne you are a gent kind caring compassionate if Carling…";"en";"nightoftheowl";"";"mazcrone";"N;"N;"carling"
"696786052590206976";"2016-02-08 20:01:55";"and then ms. carling asked me that she had seen ???? being used a lot but people use it for different reasons so she asked me what mine was";"en";"aspearberries";"";"";"N;"N;"carling"
"696787518264627200";"2016-02-08 20:07:44";"Pint of Carling Vs Pint of Orange Juice #funfoodfacts #calories #beer #larger https://t.co/oQxEM0KMR5";"en";"NorthEast_Food";"";"";"N;"N;"carling"
"696788019643359233";"2016-02-08 20:09:44";"Today s dinner: fried chicken breast with vegetables and egg drop seaweed soup + a can of Carling. https://t.co/v3u6tW9kkt";"en";"snishiyama2";"";"";"N;"N;"carling"
"696790394948947968";"2016-02-08 20:19:10";"@blake2108 We don t sell Fosters. Carling hun";"en";"Jake_BWFC";"blake2108";"";"N;"N;"carling"
"696790471666892801";"2016-02-08 20:19:28";"@Laeith_ Carling ?";"en";"259Rose";"Laeith_";"";"N;"N;"carling"
"696790760079953921";"2016-02-08 20:20:37";"are they really making  ruud gullit drink that carling black label kuzo zonke i events okanye yile glass ayphetheyo Sab";"en";"christi49682387";"";"";"N;"N;"carling"
"696791139022721024";"2016-02-08 20:22:07";"@linepnt bah pourquoi ca ? T aimes pas Carling city gang ? ????";"fr";"adelinewbr";"linepnt";"";"N;"N;"carling"
"696791852985552897";"2016-02-08 20:24:58";"@stevosideways He can help us progress to the next round in the 2 cups, and win the Carling for us. He d have a decent rest period between..";"en";"barrythesh1t";"stevosideways";"";"N;"N;"carling"
"696794482805710848";"2016-02-08 20:35:25";"@notbluejock The only thing Bud is better than is carling, which is like saying HIV is better than Ebola";"en";"Altook";"notbluejock";"";"N;"N;"carling"
"696795277315985408";"2016-02-08 20:38:34";"We @LassondeSchool are excited to host Carling Hay to talk #sea level and #climate on Feb 26th. Talk open to all. https://t.co/7Nrq1a7V8V";"en";"GlacierBytes";"";"";"N;"N;"carling"
"696818861862207488";"2016-02-08 22:12:17";"RT @lerepu: #Animation : #PHOTOS. Carton plein aux bals de carnaval à #Carling https://t.co/YmVs1sh4dt via @republicainlorrain.fr";"fr";"KEVIN_METZ_57_";"";"lerepu";"N;"N;"carling"
"696819536260104192";"2016-02-08 22:14:58";"@carling Perfect with unbreakable tumbler rino 500 pint https://t.co/nGsshE7SjQ";"en";"rinocupcom";"carling";"";"N;"N;"carling"
"696862801998934016";"2016-02-09 01:06:53";"?
????????? ???????????
??????… Starting over!

????/carling #??";"ja";"mamom0mo";"";"";"N;"N;"carling"
"696863089187254272";"2016-02-09 01:08:02";"a carling is a dramatist: anaphylactic and heartening";"en";"metaphorminute";"";"";"N;"N;"carling"
"696868376258412544";"2016-02-09 01:29:02";"Arsenal Tottenham Carling Cup Second Leg End: https://t.co/HwcIkA5Kob via @YouTube";"en";"barondixon87";"";"";"N;"N;"carling"
"696870312323878913";"2016-02-09 01:36:44";"#InfantViabilityBill in the Victorian Parliament &gt; Dr Rachel Carling-Jenkins MLC https://t.co/8AhK4dgD6p #auspol #prolife #20WeekMovement";"en";"kathyclubb";"";"";"N;"N;"carling"
"696871622188269568";"2016-02-09 01:41:56";"#LIVERPOOL FC - Liverpool Fc 2012 Carling Cup Final Techfit Shirt:  £45.00End Date: Monday Feb-... https://t.co/ezR1yaoikv #DEALS EBAY UK";"en";"Store_Club_Fan";"";"";"N;"N;"carling"
"696880006115495938";"2016-02-09 02:15:15";"RT @MortimerSam: @carling#carlinggameon#vfestivalsouth Fire is the first song for kasabian.";"en";"izkolesnikova97";"";"MortimerSam";"N;"N;"carling"
"696881247226765314";"2016-02-09 02:20:11";"2 for 1 memberships available this Friday. Locations in Rockland, St Laurent area, Carling Ave, Carleton Place... https://t.co/otOo9tvSSj";"en";"IronDiscipline";"";"";"N;"N;"carling"
"696890846277345281";"2016-02-09 02:58:20";"RT @AnggiSriwijaya: Carling Cup Patch Final 2012 (Liverpool) Rp 250.000 CP 0821-2342-6393 #1012 @sudutstadion @LennonNMe @jktfootball https…";"en";"crossing_jersey";"";"AnggiSriwijaya";"N;"N;"carling"
"696891175609839616";"2016-02-09 02:59:38";"RT @AnggiSriwijaya: Carling Cup Patch Final 2012 (Liverpool) Rp 250.000 CP 0821-2342-6393 #1012 @sudutstadion @LennonNMe @jktfootball https…";"en";"crossing_jersey";"";"AnggiSriwijaya";"N;"N;"carling"
"696892788739330049";"2016-02-09 03:06:03";"are they really making  ruud gullit drink that carling black label kuzo zonke i events okanye yile glass ayphetheyo Sab";"en";"emilydavis64171";"";"";"N;"N;"carling"
"696892898600751104";"2016-02-09 03:06:29";"#CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn https://t.co/w2rN012KII";"en";"amethysteyes01";"";"";"N;"N;"carling"
"696893070638518272";"2016-02-09 03:07:10";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"onisha";"";"amethysteyes01";"N;"N;"carling"
"696893349463244800";"2016-02-09 03:08:16";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"AnnieBooneBooks";"";"amethysteyes01";"N;"N;"carling"
"696893636882120704";"2016-02-09 03:09:25";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"RebekahLyn1";"";"amethysteyes01";"N;"N;"carling"
"696893640099176449";"2016-02-09 03:09:26";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"iluvscoops";"";"amethysteyes01";"N;"N;"carling"
"696893850820833283";"2016-02-09 03:10:16";"Jualan 12V 20A LED Light Rocker Reset Switch On/Off Carling Boat Car (EXPORT) https://t.co/MSGAgLv9fa https://t.co/rAyVKHfeMv";"en";"dedisuparman";"";"";"N;"N;"carling"
"696893883465138179";"2016-02-09 03:10:24";"Jualan 12V 20A LED Light Rocker Reset Switch On/Off Carling Boat Car (EXPORT) https://t.co/csXmU4Z3PI https://t.co/m4Ksh0ZCG3";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696893954608857089";"2016-02-09 03:10:41";"Jualan Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/ULPDHKbWcK https://t.co/yeknUZJZno";"en";"dedisuparman";"";"";"N;"N;"carling"
"696893995000070145";"2016-02-09 03:10:50";"Jualan Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/098IlkFP5P https://t.co/iZFF6COjvF";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696894701811691521";"2016-02-09 03:13:39";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"startrailsIV";"";"amethysteyes01";"N;"N;"carling"
"696895291069480960";"2016-02-09 03:15:59";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"JJDiBenedetto";"";"amethysteyes01";"N;"N;"carling"
"696895296282959872";"2016-02-09 03:16:00";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"ChristineGrey69";"";"amethysteyes01";"N;"N;"carling"
"696895386213027841";"2016-02-09 03:16:22";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"AmishRomance";"";"amethysteyes01";"N;"N;"carling"
"696895700941017088";"2016-02-09 03:17:37";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"mchristieauthor";"";"amethysteyes01";"N;"N;"carling"
"696895702463606784";"2016-02-09 03:17:37";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"VictoriaSAuthor";"";"amethysteyes01";"N;"N;"carling"
"696895794352361472";"2016-02-09 03:17:59";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"BellesInBlue";"";"amethysteyes01";"N;"N;"carling"
"696895837398507520";"2016-02-09 03:18:09";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"typativemamacat";"";"amethysteyes01";"N;"N;"carling"
"696896125702262784";"2016-02-09 03:19:18";"Jualan Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/SbpBrrq0xZ https://t.co/i7A5DFNTPi";"en";"dedisuparman";"";"";"N;"N;"carling"
"696896158782717952";"2016-02-09 03:19:26";"Jualan Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/ZXkCyRBnLO https://t.co/zSimOI29j8";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696896460797808640";"2016-02-09 03:20:38";"RT @amethysteyes01: #CR4U
Her sister died &amp; now everyone thinks she s her sister.
Interview with author Angela Carling on Becoming Bryn htt…";"en";"PaulaWordsmith1";"";"amethysteyes01";"N;"N;"carling"
"696897426444017664";"2016-02-09 03:24:28";"Jualan Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/eIfVVxKaWK https://t.co/hqBqNbBWD1";"en";"dedisuparman";"";"";"N;"N;"carling"
"696897454285807616";"2016-02-09 03:24:35";"Jualan Brand New 12V 20A Bar ARB Carling Rocker Toggle Switch Blue LED Light for Car for… https://t.co/FwdEkRsI3P https://t.co/CSGKPLAeIX";"en";"fariezsumiyatie";"";"";"N;"N;"carling"
"696897603653365760";"2016-02-09 03:25:11";"Jualan 12V 20A LED Light Rocker Reset Switch On/Off Carling Boat Car (EXPORT) https://t.co/EVXNMX1ZQU https://t.co/M0z8NVYbst";"en";"dedisuparman";"";"";"N;"N;"carling"
